,ID,IDPF,IDPT,Subject,Similarity
660,824,30,51,RE: Facilities preparations for VIP visit,0.71
661,202,30,13,RE: Facilities preparations for VIP visit,0.71
662,99,30,6,RE: Wellhead flow rate data,0.9
663,12,30,1,RE: Impact of local politics on profit margin,0.7
664,870,30,55,RE: Impact of local politics on profit margin,0.7
665,361,30,23,Route suggestion for next shift,0.74
666,304,30,19,RE: Facilities preparations for VIP visit,0.71
667,547,30,35,Wellhead flow rate data,1
668,257,30,16,RE: Facilities preparations for VIP visit,0.71
669,418,30,27,RE: Impact of local politics on profit margin,0.7
670,548,30,35,RE: Wellhead flow rate data,0.9
671,100,30,6,RE: Wellhead flow rate data,0.9
411,579,31,38,RE: Mandatory training,0.71
412,606,31,39,RE: Mandatory training,0.71
413,81,31,5,RE: Whoâ€™s tracking the office pool,0.7
414,806,31,50,RE: Seeing strange network activity,0.71
415,869,31,55,Impact of local politics on profit margin,0.72
416,30,31,2,RE: Mandatory training,0.71
417,479,31,30,Wellhead flow rate data,0.73
418,607,31,39,RE: Seeing strange network activity,0.71
419,318,31,20,RE: Wellhead flow rate data,0.86
420,535,31,34,RE: Whoâ€™s tracking the office pool,0.7
421,858,31,54,RE: Wellhead flow rate data,0.86
422,824,31,51,RE: Facilities preparations for VIP visit,0.9
423,202,31,13,RE: Facilities preparations for VIP visit,0.9
424,99,31,6,RE: Wellhead flow rate data,0.86
425,12,31,1,RE: Impact of local politics on profit margin,0.82
426,870,31,55,RE: Impact of local politics on profit margin,0.82
427,361,31,23,Route suggestion for next shift,0.76
428,304,31,19,RE: Facilities preparations for VIP visit,0.9
429,547,31,35,Wellhead flow rate data,0.73
430,433,31,28,RE: Traffic advisory for today,0.76
431,257,31,16,RE: Facilities preparations for VIP visit,0.9
432,169,31,11,RE: Training opportunity,0.73
433,753,31,46,RE: Action: Virus detected on your system,0.71
434,418,31,27,RE: Impact of local politics on profit margin,0.82
435,845,31,53,RE: Route suggestion for next shift,0.81
436,382,31,24,RE: Action: Virus detected on your system,0.71
437,258,31,16,RE: Traffic advisory for today,0.76
438,435,31,28,RE: Route suggestion for next shift,0.81
439,580,31,38,RE: Action: Virus detected on your system,0.71
440,564,31,36,RE: Training opportunity,0.73
441,462,31,29,RE: Conference report,0.76
442,203,31,13,RE: Traffic advisory for today,0.76
443,403,31,26,RE: Action: Virus detected on your system,0.71
444,610,31,39,RE: Conference report,0.76
445,58,31,4,RE: Route suggestion for next shift,0.81
446,305,31,19,RE: Traffic advisory for today,0.76
447,667,31,42,RE: Action: Virus detected on your system,0.71
448,548,31,35,RE: Wellhead flow rate data,0.86
449,100,31,6,RE: Wellhead flow rate data,0.86
181,81,34,5,RE: Whoâ€™s tracking the office pool,0.95
182,535,34,34,RE: Whoâ€™s tracking the office pool,0.95
755,858,34,54,RE: Wellhead flow rate data,0.7
756,99,34,6,RE: Wellhead flow rate data,0.7
757,548,34,35,RE: Wellhead flow rate data,0.7
758,100,34,6,RE: Wellhead flow rate data,0.7
1013,257,35,16,RE: Facilities preparations for VIP visit,0.71
1014,418,35,27,RE: Impact of local politics on profit margin,0.7
1015,548,35,35,RE: Wellhead flow rate data,0.9
1016,100,35,6,RE: Wellhead flow rate data,0.9
1251,100,35,6,RE: Wellhead flow rate data,1
1184,462,36,29,RE: Conference report,0.75
1185,203,36,13,RE: Traffic advisory for today,0.8
1186,403,36,26,RE: Action: Virus detected on your system,0.74
1187,610,36,39,RE: Conference report,0.75
1188,58,36,4,RE: Route suggestion for next shift,0.79
1189,305,36,19,RE: Traffic advisory for today,0.8
1190,667,36,42,RE: Action: Virus detected on your system,0.74
1191,548,36,35,RE: Wellhead flow rate data,0.72
1192,100,36,6,RE: Wellhead flow rate data,0.72
798,99,37,6,RE: Wellhead flow rate data,0.7
799,753,37,46,RE: Action: Virus detected on your system,0.96
800,845,37,53,RE: Route suggestion for next shift,0.73
801,382,37,24,RE: Action: Virus detected on your system,0.96
802,435,37,28,RE: Route suggestion for next shift,0.73
803,580,37,38,RE: Action: Virus detected on your system,0.96
804,462,37,29,RE: Conference report,0.77
805,403,37,26,RE: Action: Virus detected on your system,0.96
806,610,37,39,RE: Conference report,0.77
807,58,37,4,RE: Route suggestion for next shift,0.73
808,667,37,42,RE: Action: Virus detected on your system,0.96
809,548,37,35,RE: Wellhead flow rate data,0.7
810,100,37,6,RE: Wellhead flow rate data,0.7
0,687,38,43,Action: Review network logs,0.72
1,833,38,52,RE: Security procedures for January 20 VIP visit,0.95
2,394,38,25,RE: Security procedures for January 20 VIP visit,0.95
3,500,38,31,RE: Security procedures for January 20 VIP visit,0.95
4,869,38,55,Impact of local politics on profit margin,0.75
5,479,38,30,Wellhead flow rate data,0.78
6,318,38,20,RE: Wellhead flow rate data,0.79
7,858,38,54,RE: Wellhead flow rate data,0.79
8,824,38,51,RE: Facilities preparations for VIP visit,0.85
9,202,38,13,RE: Facilities preparations for VIP visit,0.85
10,99,38,6,RE: Wellhead flow rate data,0.79
11,12,38,1,RE: Impact of local politics on profit margin,0.77
12,870,38,55,RE: Impact of local politics on profit margin,0.77
13,361,38,23,Route suggestion for next shift,0.76
14,304,38,19,RE: Facilities preparations for VIP visit,0.85
15,547,38,35,Wellhead flow rate data,0.78
16,257,38,16,RE: Facilities preparations for VIP visit,0.85
17,418,38,27,RE: Impact of local politics on profit margin,0.77
18,845,38,53,RE: Route suggestion for next shift,0.72
19,435,38,28,RE: Route suggestion for next shift,0.72
20,58,38,4,RE: Route suggestion for next shift,0.72
21,548,38,35,RE: Wellhead flow rate data,0.79
22,100,38,6,RE: Wellhead flow rate data,0.79
450,606,38,39,RE: Mandatory training,1
451,806,38,50,RE: Seeing strange network activity,0.8
452,30,38,2,RE: Mandatory training,1
453,607,38,39,RE: Seeing strange network activity,0.8
454,318,38,20,RE: Wellhead flow rate data,0.74
455,168,38,11,RE: Babysitting recommendations,0.77
456,858,38,54,RE: Wellhead flow rate data,0.74
457,824,38,51,RE: Facilities preparations for VIP visit,0.72
458,666,38,42,RE: Late for meeting,0.75
459,402,38,26,RE: Late for meeting,0.75
460,652,38,41,RE: Babysitting recommendations,0.77
461,202,38,13,RE: Facilities preparations for VIP visit,0.72
462,99,38,6,RE: Wellhead flow rate data,0.74
463,12,38,1,RE: Impact of local politics on profit margin,0.72
464,870,38,55,RE: Impact of local politics on profit margin,0.72
465,304,38,19,RE: Facilities preparations for VIP visit,0.72
466,769,38,48,RE: Operational efficiencies,0.83
467,752,38,46,RE: Babysitting recommendations,0.77
468,433,38,28,RE: Traffic advisory for today,0.76
469,257,38,16,RE: Facilities preparations for VIP visit,0.72
470,169,38,11,RE: Training opportunity,0.81
471,753,38,46,RE: Action: Virus detected on your system,0.7
472,418,38,27,RE: Impact of local politics on profit margin,0.72
473,845,38,53,RE: Route suggestion for next shift,0.81
474,382,38,24,RE: Action: Virus detected on your system,0.7
475,258,38,16,RE: Traffic advisory for today,0.76
476,435,38,28,RE: Route suggestion for next shift,0.81
477,580,38,38,RE: Action: Virus detected on your system,0.7
478,564,38,36,RE: Training opportunity,0.81
479,203,38,13,RE: Traffic advisory for today,0.76
480,403,38,26,RE: Action: Virus detected on your system,0.7
481,58,38,4,RE: Route suggestion for next shift,0.81
482,305,38,19,RE: Traffic advisory for today,0.76
483,667,38,42,RE: Action: Virus detected on your system,0.7
484,693,38,43,RE: Article - interesting,0.78
485,548,38,35,RE: Wellhead flow rate data,0.74
486,100,38,6,RE: Wellhead flow rate data,0.74
1170,564,38,36,RE: Training opportunity,0.74
1171,462,38,29,RE: Conference report,0.83
1172,203,38,13,RE: Traffic advisory for today,0.75
1173,403,38,26,RE: Action: Virus detected on your system,1
1174,610,38,39,RE: Conference report,0.83
1175,58,38,4,RE: Route suggestion for next shift,0.79
1176,305,38,19,RE: Traffic advisory for today,0.75
1177,667,38,42,RE: Action: Virus detected on your system,1
1178,548,38,35,RE: Wellhead flow rate data,0.75
1179,100,38,6,RE: Wellhead flow rate data,0.75
1180,383,38,24,RE: Updated Safety Policies,0.73
1181,240,38,15,RE: Updated Safety Policies,0.73
1182,436,38,28,RE: Updated Safety Policies,0.73
1183,419,38,27,RE: Updated Safety Policies,0.73
55,803,39,50,RE: Patch status,0.81
56,457,39,29,RE: Patch status,0.81
103,688,39,43,RE: Seeing strange network activity,0.91
104,456,39,29,RE: Seeing strange network activity,0.91
105,736,39,45,Training opportunity,0.72
106,806,39,50,RE: Seeing strange network activity,0.91
107,869,39,55,Impact of local politics on profit margin,0.71
108,607,39,39,RE: Seeing strange network activity,0.91
109,361,39,23,Route suggestion for next shift,0.78
110,845,39,53,RE: Route suggestion for next shift,0.75
111,435,39,28,RE: Route suggestion for next shift,0.75
112,58,39,4,RE: Route suggestion for next shift,0.75
498,806,39,50,RE: Seeing strange network activity,0.8
499,30,39,2,RE: Mandatory training,1
500,607,39,39,RE: Seeing strange network activity,0.8
501,318,39,20,RE: Wellhead flow rate data,0.74
502,168,39,11,RE: Babysitting recommendations,0.77
503,858,39,54,RE: Wellhead flow rate data,0.74
504,824,39,51,RE: Facilities preparations for VIP visit,0.72
505,666,39,42,RE: Late for meeting,0.75
506,402,39,26,RE: Late for meeting,0.75
507,652,39,41,RE: Babysitting recommendations,0.77
508,202,39,13,RE: Facilities preparations for VIP visit,0.72
509,99,39,6,RE: Wellhead flow rate data,0.74
510,12,39,1,RE: Impact of local politics on profit margin,0.72
511,870,39,55,RE: Impact of local politics on profit margin,0.72
512,304,39,19,RE: Facilities preparations for VIP visit,0.72
513,769,39,48,RE: Operational efficiencies,0.83
514,752,39,46,RE: Babysitting recommendations,0.77
515,433,39,28,RE: Traffic advisory for today,0.76
516,257,39,16,RE: Facilities preparations for VIP visit,0.72
517,169,39,11,RE: Training opportunity,0.81
518,753,39,46,RE: Action: Virus detected on your system,0.7
519,418,39,27,RE: Impact of local politics on profit margin,0.72
520,845,39,53,RE: Route suggestion for next shift,0.81
521,382,39,24,RE: Action: Virus detected on your system,0.7
522,258,39,16,RE: Traffic advisory for today,0.76
523,435,39,28,RE: Route suggestion for next shift,0.81
524,580,39,38,RE: Action: Virus detected on your system,0.7
525,564,39,36,RE: Training opportunity,0.81
526,203,39,13,RE: Traffic advisory for today,0.76
527,403,39,26,RE: Action: Virus detected on your system,0.7
528,58,39,4,RE: Route suggestion for next shift,0.81
529,305,39,19,RE: Traffic advisory for today,0.76
530,667,39,42,RE: Action: Virus detected on your system,0.7
531,693,39,43,RE: Article - interesting,0.78
532,548,39,35,RE: Wellhead flow rate data,0.74
533,100,39,6,RE: Wellhead flow rate data,0.74
681,318,39,20,RE: Wellhead flow rate data,0.75
682,535,39,34,RE: Whoâ€™s tracking the office pool,0.72
683,858,39,54,RE: Wellhead flow rate data,0.75
684,824,39,51,RE: Facilities preparations for VIP visit,0.71
685,666,39,42,RE: Late for meeting,0.71
686,402,39,26,RE: Late for meeting,0.71
687,202,39,13,RE: Facilities preparations for VIP visit,0.71
688,99,39,6,RE: Wellhead flow rate data,0.75
689,12,39,1,RE: Impact of local politics on profit margin,0.77
690,870,39,55,RE: Impact of local politics on profit margin,0.77
691,361,39,23,Route suggestion for next shift,0.79
692,304,39,19,RE: Facilities preparations for VIP visit,0.71
693,871,39,55,RE: Maximizing quarterly profits,0.71
694,433,39,28,RE: Traffic advisory for today,0.77
695,257,39,16,RE: Facilities preparations for VIP visit,0.71
696,169,39,11,RE: Training opportunity,0.82
697,418,39,27,RE: Impact of local politics on profit margin,0.77
698,845,39,53,RE: Route suggestion for next shift,0.86
699,258,39,16,RE: Traffic advisory for today,0.77
700,435,39,28,RE: Route suggestion for next shift,0.86
701,564,39,36,RE: Training opportunity,0.82
702,462,39,29,RE: Conference report,0.72
703,203,39,13,RE: Traffic advisory for today,0.77
704,610,39,39,RE: Conference report,0.72
705,58,39,4,RE: Route suggestion for next shift,0.86
706,305,39,19,RE: Traffic advisory for today,0.77
707,548,39,35,RE: Wellhead flow rate data,0.75
708,100,39,6,RE: Wellhead flow rate data,0.75
709,809,39,50,RE: Can someone verify this behavior?,1
710,169,39,11,RE: Training opportunity,0.7
711,564,39,36,RE: Training opportunity,0.7
712,204,39,13,RE: Who took the toolbox out of my truck?,0.71
713,59,39,4,RE: Who took the toolbox out of my truck?,0.71
992,693,39,43,RE: Article - interesting,0.9
1224,58,39,4,RE: Route suggestion for next shift,0.79
1225,305,39,19,RE: Traffic advisory for today,0.73
1226,667,39,42,RE: Action: Virus detected on your system,0.83
1227,548,39,35,RE: Wellhead flow rate data,0.8
1228,100,39,6,RE: Wellhead flow rate data,0.8
1229,383,39,24,RE: Updated Safety Policies,0.72
1230,240,39,15,RE: Updated Safety Policies,0.72
1231,436,39,28,RE: Updated Safety Policies,0.72
1232,419,39,27,RE: Updated Safety Policies,0.72
52,579,41,38,RE: Mandatory training,0.8
53,606,41,39,RE: Mandatory training,0.8
54,30,41,2,RE: Mandatory training,0.8
877,202,41,13,RE: Facilities preparations for VIP visit,0.71
878,304,41,19,RE: Facilities preparations for VIP visit,0.71
879,769,41,48,RE: Operational efficiencies,0.83
880,871,41,55,RE: Maximizing quarterly profits,0.78
881,752,41,46,RE: Babysitting recommendations,1
882,257,41,16,RE: Facilities preparations for VIP visit,0.71
883,169,41,11,RE: Training opportunity,0.78
884,564,41,36,RE: Training opportunity,0.78
1056,383,41,24,RE: Updated Safety Policies,0.86
1057,240,41,15,RE: Updated Safety Policies,0.86
1058,436,41,28,RE: Updated Safety Policies,0.86
1059,419,41,27,RE: Updated Safety Policies,0.86
842,402,42,26,RE: Late for meeting,1
843,871,42,55,RE: Maximizing quarterly profits,0.71
844,433,42,28,RE: Traffic advisory for today,0.82
845,169,42,11,RE: Training opportunity,0.79
846,753,42,46,RE: Action: Virus detected on your system,0.73
847,845,42,53,RE: Route suggestion for next shift,0.78
848,382,42,24,RE: Action: Virus detected on your system,0.73
849,258,42,16,RE: Traffic advisory for today,0.82
850,435,42,28,RE: Route suggestion for next shift,0.78
851,580,42,38,RE: Action: Virus detected on your system,0.73
852,564,42,36,RE: Training opportunity,0.79
853,462,42,29,RE: Conference report,0.72
854,203,42,13,RE: Traffic advisory for today,0.82
855,403,42,26,RE: Action: Virus detected on your system,0.73
856,610,42,39,RE: Conference report,0.72
857,58,42,4,RE: Route suggestion for next shift,0.78
858,305,42,19,RE: Traffic advisory for today,0.82
859,667,42,42,RE: Action: Virus detected on your system,0.73
1245,548,42,35,RE: Wellhead flow rate data,0.75
1246,100,42,6,RE: Wellhead flow rate data,0.75
1247,383,42,24,RE: Updated Safety Policies,0.73
1248,240,42,15,RE: Updated Safety Policies,0.73
1249,436,42,28,RE: Updated Safety Policies,0.73
1250,419,42,27,RE: Updated Safety Policies,0.73
23,833,43,52,RE: Security procedures for January 20 VIP visit,0.77
24,455,43,29,RE: Action: Review network logs,0.95
25,394,43,25,RE: Security procedures for January 20 VIP visit,0.77
26,804,43,50,RE: Action: Review network logs,0.95
27,689,43,43,RE: Action: Review network logs,0.95
28,500,43,31,RE: Security procedures for January 20 VIP visit,0.77
29,479,43,30,Wellhead flow rate data,0.72
30,318,43,20,RE: Wellhead flow rate data,0.81
31,858,43,54,RE: Wellhead flow rate data,0.81
32,569,43,37,Action: Virus detected on your system,0.76
33,808,43,50,Conference report,0.71
34,824,43,51,RE: Facilities preparations for VIP visit,0.72
35,202,43,13,RE: Facilities preparations for VIP visit,0.72
36,99,43,6,RE: Wellhead flow rate data,0.81
37,304,43,19,RE: Facilities preparations for VIP visit,0.72
38,547,43,35,Wellhead flow rate data,0.72
39,257,43,16,RE: Facilities preparations for VIP visit,0.72
40,753,43,46,RE: Action: Virus detected on your system,0.77
41,845,43,53,RE: Route suggestion for next shift,0.74
42,382,43,24,RE: Action: Virus detected on your system,0.77
43,435,43,28,RE: Route suggestion for next shift,0.74
44,580,43,38,RE: Action: Virus detected on your system,0.77
45,462,43,29,RE: Conference report,0.8
46,403,43,26,RE: Action: Virus detected on your system,0.77
47,610,43,39,RE: Conference report,0.8
48,58,43,4,RE: Route suggestion for next shift,0.74
49,667,43,42,RE: Action: Virus detected on your system,0.77
50,548,43,35,RE: Wellhead flow rate data,0.81
51,100,43,6,RE: Wellhead flow rate data,0.81
183,456,43,29,RE: Seeing strange network activity,1
184,394,43,25,RE: Security procedures for January 20 VIP visit,0.71
185,457,43,29,RE: Patch status,0.75
186,804,43,50,RE: Action: Review network logs,0.73
187,689,43,43,RE: Action: Review network logs,0.73
188,500,43,31,RE: Security procedures for January 20 VIP visit,0.71
189,579,43,38,RE: Mandatory training,0.8
190,606,43,39,RE: Mandatory training,0.8
191,81,43,5,RE: Whoâ€™s tracking the office pool,0.72
192,806,43,50,RE: Seeing strange network activity,1
193,30,43,2,RE: Mandatory training,0.8
194,717,43,44,RE: Maximizing quarterly profits,0.71
195,607,43,39,RE: Seeing strange network activity,1
196,318,43,20,RE: Wellhead flow rate data,0.75
197,535,43,34,RE: Whoâ€™s tracking the office pool,0.72
198,858,43,54,RE: Wellhead flow rate data,0.75
199,824,43,51,RE: Facilities preparations for VIP visit,0.71
200,666,43,42,RE: Late for meeting,0.71
201,402,43,26,RE: Late for meeting,0.71
202,202,43,13,RE: Facilities preparations for VIP visit,0.71
203,99,43,6,RE: Wellhead flow rate data,0.75
204,12,43,1,RE: Impact of local politics on profit margin,0.77
205,870,43,55,RE: Impact of local politics on profit margin,0.77
206,361,43,23,Route suggestion for next shift,0.79
207,304,43,19,RE: Facilities preparations for VIP visit,0.71
208,871,43,55,RE: Maximizing quarterly profits,0.71
209,433,43,28,RE: Traffic advisory for today,0.77
210,257,43,16,RE: Facilities preparations for VIP visit,0.71
211,169,43,11,RE: Training opportunity,0.82
212,418,43,27,RE: Impact of local politics on profit margin,0.77
213,845,43,53,RE: Route suggestion for next shift,0.86
214,258,43,16,RE: Traffic advisory for today,0.77
215,435,43,28,RE: Route suggestion for next shift,0.86
216,564,43,36,RE: Training opportunity,0.82
217,462,43,29,RE: Conference report,0.72
218,203,43,13,RE: Traffic advisory for today,0.77
219,610,43,39,RE: Conference report,0.72
220,58,43,4,RE: Route suggestion for next shift,0.86
221,305,43,19,RE: Traffic advisory for today,0.77
222,548,43,35,RE: Wellhead flow rate data,0.75
223,100,43,6,RE: Wellhead flow rate data,0.75
365,500,43,31,RE: Security procedures for January 20 VIP visit,0.81
366,579,43,38,RE: Mandatory training,0.73
367,606,43,39,RE: Mandatory training,0.73
368,806,43,50,RE: Seeing strange network activity,0.73
369,30,43,2,RE: Mandatory training,0.73
370,607,43,39,RE: Seeing strange network activity,0.73
371,318,43,20,RE: Wellhead flow rate data,0.83
372,858,43,54,RE: Wellhead flow rate data,0.83
373,569,43,37,Action: Virus detected on your system,0.78
374,824,43,51,RE: Facilities preparations for VIP visit,0.75
375,666,43,42,RE: Late for meeting,0.73
376,402,43,26,RE: Late for meeting,0.73
377,202,43,13,RE: Facilities preparations for VIP visit,0.75
378,99,43,6,RE: Wellhead flow rate data,0.83
379,12,43,1,RE: Impact of local politics on profit margin,0.73
380,870,43,55,RE: Impact of local politics on profit margin,0.73
381,304,43,19,RE: Facilities preparations for VIP visit,0.75
382,433,43,28,RE: Traffic advisory for today,0.76
383,257,43,16,RE: Facilities preparations for VIP visit,0.75
384,169,43,11,RE: Training opportunity,0.77
385,753,43,46,RE: Action: Virus detected on your system,0.86
386,418,43,27,RE: Impact of local politics on profit margin,0.73
387,845,43,53,RE: Route suggestion for next shift,0.8
388,382,43,24,RE: Action: Virus detected on your system,0.86
389,258,43,16,RE: Traffic advisory for today,0.76
390,435,43,28,RE: Route suggestion for next shift,0.8
391,580,43,38,RE: Action: Virus detected on your system,0.86
392,564,43,36,RE: Training opportunity,0.77
393,462,43,29,RE: Conference report,0.86
394,203,43,13,RE: Traffic advisory for today,0.76
395,403,43,26,RE: Action: Virus detected on your system,0.86
396,610,43,39,RE: Conference report,0.86
397,58,43,4,RE: Route suggestion for next shift,0.8
398,305,43,19,RE: Traffic advisory for today,0.76
399,667,43,42,RE: Action: Virus detected on your system,0.86
400,548,43,35,RE: Wellhead flow rate data,0.83
401,100,43,6,RE: Wellhead flow rate data,0.83
402,383,43,24,RE: Updated Safety Policies,0.75
403,240,43,15,RE: Updated Safety Policies,0.75
404,436,43,28,RE: Updated Safety Policies,0.75
405,419,43,27,RE: Updated Safety Policies,0.75
544,807,43,50,RE: Take a look at this,1
545,185,43,12,RE: Be Careful!,0.71
546,362,43,23,RE: Be Careful!,0.71
547,239,43,15,RE: Be Careful!,0.71
548,434,43,28,RE: Be Careful!,0.71
588,608,43,39,RE: Can someone verify this behavior?,1
589,809,43,50,RE: Can someone verify this behavior?,1
590,169,43,11,RE: Training opportunity,0.7
591,564,43,36,RE: Training opportunity,0.7
592,204,43,13,RE: Who took the toolbox out of my truck?,0.71
593,59,43,4,RE: Who took the toolbox out of my truck?,0.71
540,717,44,44,RE: Maximizing quarterly profits,0.8
541,871,44,55,RE: Maximizing quarterly profits,0.8
672,607,44,39,RE: Seeing strange network activity,0.71
673,168,44,11,RE: Babysitting recommendations,0.78
674,666,44,42,RE: Late for meeting,0.71
675,402,44,26,RE: Late for meeting,0.71
676,652,44,41,RE: Babysitting recommendations,0.78
677,871,44,55,RE: Maximizing quarterly profits,1
678,752,44,46,RE: Babysitting recommendations,0.78
679,169,44,11,RE: Training opportunity,0.77
680,564,44,36,RE: Training opportunity,0.77
542,169,45,11,RE: Training opportunity,0.79
543,564,45,36,RE: Training opportunity,0.79
1020,257,46,16,RE: Facilities preparations for VIP visit,0.71
1021,169,46,11,RE: Training opportunity,0.78
1022,564,46,36,RE: Training opportunity,0.78
1077,418,46,27,RE: Impact of local politics on profit margin,0.7
1078,845,46,53,RE: Route suggestion for next shift,0.79
1079,382,46,24,RE: Action: Virus detected on your system,1
1080,258,46,16,RE: Traffic advisory for today,0.75
1081,435,46,28,RE: Route suggestion for next shift,0.79
1082,580,46,38,RE: Action: Virus detected on your system,1
1083,564,46,36,RE: Training opportunity,0.74
1084,462,46,29,RE: Conference report,0.83
1085,203,46,13,RE: Traffic advisory for today,0.75
1086,403,46,26,RE: Action: Virus detected on your system,1
1087,610,46,39,RE: Conference report,0.83
1088,58,46,4,RE: Route suggestion for next shift,0.79
1089,305,46,19,RE: Traffic advisory for today,0.75
1090,667,46,42,RE: Action: Virus detected on your system,1
1091,548,46,35,RE: Wellhead flow rate data,0.75
1092,100,46,6,RE: Wellhead flow rate data,0.75
1093,383,46,24,RE: Updated Safety Policies,0.73
1094,240,46,15,RE: Updated Safety Policies,0.73
1095,436,46,28,RE: Updated Safety Policies,0.73
1096,419,46,27,RE: Updated Safety Policies,0.73
1009,752,48,46,RE: Babysitting recommendations,0.83
1010,257,48,16,RE: Facilities preparations for VIP visit,0.71
113,455,50,29,RE: Action: Review network logs,0.74
114,688,50,43,RE: Seeing strange network activity,0.75
115,456,50,29,RE: Seeing strange network activity,0.75
116,457,50,29,RE: Patch status,1
117,804,50,50,RE: Action: Review network logs,0.74
118,689,50,43,RE: Action: Review network logs,0.74
119,579,50,38,RE: Mandatory training,0.77
120,606,50,39,RE: Mandatory training,0.77
121,806,50,50,RE: Seeing strange network activity,0.75
122,692,50,43,RE: Can someone verify this behavior?,0.71
123,30,50,2,RE: Mandatory training,0.77
124,607,50,39,RE: Seeing strange network activity,0.75
125,608,50,39,RE: Can someone verify this behavior?,0.71
126,809,50,50,RE: Can someone verify this behavior?,0.71
127,169,50,11,RE: Training opportunity,0.77
128,845,50,53,RE: Route suggestion for next shift,0.75
129,435,50,28,RE: Route suggestion for next shift,0.75
130,564,50,36,RE: Training opportunity,0.77
131,462,50,29,RE: Conference report,0.71
132,610,50,39,RE: Conference report,0.71
133,58,50,4,RE: Route suggestion for next shift,0.75
323,689,50,43,RE: Action: Review network logs,1
324,500,50,31,RE: Security procedures for January 20 VIP visit,0.81
325,579,50,38,RE: Mandatory training,0.73
326,606,50,39,RE: Mandatory training,0.73
327,806,50,50,RE: Seeing strange network activity,0.73
328,30,50,2,RE: Mandatory training,0.73
329,607,50,39,RE: Seeing strange network activity,0.73
330,318,50,20,RE: Wellhead flow rate data,0.83
331,858,50,54,RE: Wellhead flow rate data,0.83
332,569,50,37,Action: Virus detected on your system,0.78
333,824,50,51,RE: Facilities preparations for VIP visit,0.75
334,666,50,42,RE: Late for meeting,0.73
335,402,50,26,RE: Late for meeting,0.73
336,202,50,13,RE: Facilities preparations for VIP visit,0.75
337,99,50,6,RE: Wellhead flow rate data,0.83
338,12,50,1,RE: Impact of local politics on profit margin,0.73
339,870,50,55,RE: Impact of local politics on profit margin,0.73
340,304,50,19,RE: Facilities preparations for VIP visit,0.75
341,433,50,28,RE: Traffic advisory for today,0.76
342,257,50,16,RE: Facilities preparations for VIP visit,0.75
343,169,50,11,RE: Training opportunity,0.77
344,753,50,46,RE: Action: Virus detected on your system,0.86
345,418,50,27,RE: Impact of local politics on profit margin,0.73
346,845,50,53,RE: Route suggestion for next shift,0.8
347,382,50,24,RE: Action: Virus detected on your system,0.86
348,258,50,16,RE: Traffic advisory for today,0.76
349,435,50,28,RE: Route suggestion for next shift,0.8
350,580,50,38,RE: Action: Virus detected on your system,0.86
351,564,50,36,RE: Training opportunity,0.77
352,462,50,29,RE: Conference report,0.86
353,203,50,13,RE: Traffic advisory for today,0.76
354,403,50,26,RE: Action: Virus detected on your system,0.86
355,610,50,39,RE: Conference report,0.86
356,58,50,4,RE: Route suggestion for next shift,0.8
357,305,50,19,RE: Traffic advisory for today,0.76
358,667,50,42,RE: Action: Virus detected on your system,0.86
359,548,50,35,RE: Wellhead flow rate data,0.83
360,100,50,6,RE: Wellhead flow rate data,0.83
361,383,50,24,RE: Updated Safety Policies,0.75
362,240,50,15,RE: Updated Safety Policies,0.75
363,436,50,28,RE: Updated Safety Policies,0.75
364,419,50,27,RE: Updated Safety Policies,0.75
492,461,50,29,RE: Man your battlestations!,1
493,691,50,43,RE: Man your battlestations!,1
494,185,50,12,RE: Be Careful!,0.71
495,362,50,23,RE: Be Careful!,0.71
496,239,50,15,RE: Be Careful!,0.71
497,434,50,28,RE: Be Careful!,0.71
557,30,50,2,RE: Mandatory training,0.8
558,717,50,44,RE: Maximizing quarterly profits,0.71
559,607,50,39,RE: Seeing strange network activity,1
560,318,50,20,RE: Wellhead flow rate data,0.75
561,535,50,34,RE: Whoâ€™s tracking the office pool,0.72
562,858,50,54,RE: Wellhead flow rate data,0.75
563,824,50,51,RE: Facilities preparations for VIP visit,0.71
564,666,50,42,RE: Late for meeting,0.71
565,402,50,26,RE: Late for meeting,0.71
566,202,50,13,RE: Facilities preparations for VIP visit,0.71
567,99,50,6,RE: Wellhead flow rate data,0.75
568,12,50,1,RE: Impact of local politics on profit margin,0.77
569,870,50,55,RE: Impact of local politics on profit margin,0.77
570,361,50,23,Route suggestion for next shift,0.79
571,304,50,19,RE: Facilities preparations for VIP visit,0.71
572,871,50,55,RE: Maximizing quarterly profits,0.71
573,433,50,28,RE: Traffic advisory for today,0.77
574,257,50,16,RE: Facilities preparations for VIP visit,0.71
575,169,50,11,RE: Training opportunity,0.82
576,418,50,27,RE: Impact of local politics on profit margin,0.77
577,845,50,53,RE: Route suggestion for next shift,0.86
578,258,50,16,RE: Traffic advisory for today,0.77
579,435,50,28,RE: Route suggestion for next shift,0.86
580,564,50,36,RE: Training opportunity,0.82
581,462,50,29,RE: Conference report,0.72
582,203,50,13,RE: Traffic advisory for today,0.77
583,610,50,39,RE: Conference report,0.72
584,58,50,4,RE: Route suggestion for next shift,0.86
585,305,50,19,RE: Traffic advisory for today,0.77
586,548,50,35,RE: Wellhead flow rate data,0.75
587,100,50,6,RE: Wellhead flow rate data,0.75
811,361,50,23,Route suggestion for next shift,0.71
812,547,50,35,Wellhead flow rate data,0.72
