,ID,IDPF,IDPT,Subject,Similarity
470,539,30,35,Well 1033-01 stabilization progress report,0.8
471,146,30,10,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.97
472,475,30,30,RE: Well 1033-01 stabilization progress report,0.81
473,476,30,30,RE: Downhole prediction 2522-00 - check your parameters,0.72
474,852,30,54,RE: Downhole prediction 2522-00 - check your parameters,0.72
475,853,30,54,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.97
476,512,30,33,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.97
477,138,30,9,RE: Downhole prediction 2522-00 - check your parameters,0.72
521,526,30,34,RE: Wellhead flow rate data - overpressure at well 1783-03?,1
522,539,30,35,Well 1033-01 stabilization progress report,0.75
523,21,30,2,RE: Traffic advisory for today,0.7
524,146,30,10,RE: Wellhead flow rate data - overpressure at well 1783-03?,1
525,540,30,35,RE: Downhole prediction 2522-00,0.78
526,442,30,29,RE: GT-SeismicProcessorPro Bug Report,0.71
527,589,30,39,RE: GT-SeismicProcessorPro Bug Report,0.71
528,475,30,30,RE: Well 1033-01 stabilization progress report,0.84
529,476,30,30,RE: Downhole prediction 2522-00 - check your parameters,0.77
530,344,30,23,RE: Traffic advisory for today,0.7
531,443,30,29,RE: GT-SeismicProcessorPro Bug Report,0.71
532,852,30,54,RE: Downhole prediction 2522-00 - check your parameters,0.77
533,50,30,4,RE: Traffic advisory for today,0.7
534,853,30,54,RE: Wellhead flow rate data - overpressure at well 1783-03?,1
535,512,30,33,RE: Wellhead flow rate data - overpressure at well 1783-03?,1
536,138,30,9,RE: Downhole prediction 2522-00 - check your parameters,0.77
537,590,30,39,RE: GT-SeismicProcessorPro Bug Report,0.71
538,444,30,29,RE: GT-SeismicProcessorPro Bug Report,0.71
539,677,30,43,RE: GT-SeismicProcessorPro Bug Report,0.71
540,285,30,18,RE: Money for coffee fund,0.76
541,274,30,17,RE: Money for coffee fund,0.76
712,476,30,30,RE: Downhole prediction 2522-00 - check your parameters,0.8
713,852,30,54,RE: Downhole prediction 2522-00 - check your parameters,0.8
714,853,30,54,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.84
715,512,30,33,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.84
716,138,30,9,RE: Downhole prediction 2522-00 - check your parameters,0.8
717,285,30,18,RE: Money for coffee fund,0.71
718,274,30,17,RE: Money for coffee fund,0.71
719,852,30,54,RE: Downhole prediction 2522-00 - check your parameters,1
720,853,30,54,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.77
721,512,30,33,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.77
722,138,30,9,RE: Downhole prediction 2522-00 - check your parameters,1
834,138,33,9,RE: Downhole prediction 2522-00 - check your parameters,0.77
835,590,33,39,RE: GT-SeismicProcessorPro Bug Report,0.71
836,444,33,29,RE: GT-SeismicProcessorPro Bug Report,0.71
837,677,33,43,RE: GT-SeismicProcessorPro Bug Report,0.71
838,285,33,18,RE: Money for coffee fund,0.76
839,274,33,17,RE: Money for coffee fund,0.76
126,851,34,54,RE: Downhole prediction 2522-00,0.9
127,473,34,30,Wellhead flow rate data - overpressure at well 1783-03?,0.72
128,474,34,30,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.71
129,526,34,34,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.71
130,137,34,9,Downhole prediction 2522-00 - check your parameters,0.82
131,146,34,10,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.71
132,540,34,35,RE: Downhole prediction 2522-00,0.9
133,476,34,30,RE: Downhole prediction 2522-00 - check your parameters,0.82
134,852,34,54,RE: Downhole prediction 2522-00 - check your parameters,0.82
135,853,34,54,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.71
136,512,34,33,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.71
137,138,34,9,RE: Downhole prediction 2522-00 - check your parameters,0.82
542,539,34,35,Well 1033-01 stabilization progress report,0.75
543,21,34,2,RE: Traffic advisory for today,0.7
544,146,34,10,RE: Wellhead flow rate data - overpressure at well 1783-03?,1
545,540,34,35,RE: Downhole prediction 2522-00,0.78
546,442,34,29,RE: GT-SeismicProcessorPro Bug Report,0.71
547,589,34,39,RE: GT-SeismicProcessorPro Bug Report,0.71
548,475,34,30,RE: Well 1033-01 stabilization progress report,0.84
549,476,34,30,RE: Downhole prediction 2522-00 - check your parameters,0.77
550,344,34,23,RE: Traffic advisory for today,0.7
551,443,34,29,RE: GT-SeismicProcessorPro Bug Report,0.71
552,852,34,54,RE: Downhole prediction 2522-00 - check your parameters,0.77
553,50,34,4,RE: Traffic advisory for today,0.7
554,853,34,54,RE: Wellhead flow rate data - overpressure at well 1783-03?,1
555,512,34,33,RE: Wellhead flow rate data - overpressure at well 1783-03?,1
556,138,34,9,RE: Downhole prediction 2522-00 - check your parameters,0.77
557,590,34,39,RE: GT-SeismicProcessorPro Bug Report,0.71
558,444,34,29,RE: GT-SeismicProcessorPro Bug Report,0.71
559,677,34,43,RE: GT-SeismicProcessorPro Bug Report,0.71
560,285,34,18,RE: Money for coffee fund,0.76
561,274,34,17,RE: Money for coffee fund,0.76
70,37,35,3,Plants,0.72
360,332,35,22,RE: Service anniversaries!,0.74
568,146,35,10,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.75
569,475,35,30,RE: Well 1033-01 stabilization progress report,0.94
570,476,35,30,RE: Downhole prediction 2522-00 - check your parameters,0.72
571,852,35,54,RE: Downhole prediction 2522-00 - check your parameters,0.72
572,853,35,54,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.75
573,512,35,33,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.75
574,138,35,9,RE: Downhole prediction 2522-00 - check your parameters,0.72
633,442,35,29,RE: GT-SeismicProcessorPro Bug Report,0.7
634,589,35,39,RE: GT-SeismicProcessorPro Bug Report,0.7
635,475,35,30,RE: Well 1033-01 stabilization progress report,0.73
636,476,35,30,RE: Downhole prediction 2522-00 - check your parameters,0.86
637,443,35,29,RE: GT-SeismicProcessorPro Bug Report,0.7
638,852,35,54,RE: Downhole prediction 2522-00 - check your parameters,0.86
639,853,35,54,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.78
640,512,35,33,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.78
641,138,35,9,RE: Downhole prediction 2522-00 - check your parameters,0.86
642,590,35,39,RE: GT-SeismicProcessorPro Bug Report,0.7
643,444,35,29,RE: GT-SeismicProcessorPro Bug Report,0.7
644,677,35,43,RE: GT-SeismicProcessorPro Bug Report,0.7
478,73,36,5,RE: Catering?!?,0.91
479,216,36,14,RE: Catering?!?,0.91
480,159,36,11,RE: Catering?!?,0.91
481,555,36,36,RE: Catering?!?,0.91
482,745,36,46,RE: Catering?!?,0.91
904,745,36,46,RE: Catering?!?,1
39,791,39,50,RE: GT-SeismicProcessorPro Bug Report,1
40,674,39,43,GT-SeismicProcessorPro Bug Report,0.94
41,587,39,39,RE: Service anniversaries!,0.72
42,441,39,29,RE: GT-SeismicProcessorPro Bug Report,1
43,332,39,22,RE: Service anniversaries!,0.72
44,675,39,43,GT-SeismicProcessorPro Bug Report,0.94
45,158,39,11,RE: Iâ€™m in! -  post a list,0.7
46,311,39,20,RE: Iâ€™m in! -  post a list,0.7
47,851,39,54,RE: Downhole prediction 2522-00,0.7
48,676,39,43,GT-SeismicProcessorPro Bug Report,0.94
49,474,39,30,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.71
50,526,39,34,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.71
51,146,39,10,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.71
52,540,39,35,RE: Downhole prediction 2522-00,0.7
53,442,39,29,RE: GT-SeismicProcessorPro Bug Report,1
54,588,39,39,GT-SeismicProcessorPro Bug Report,0.94
55,589,39,39,RE: GT-SeismicProcessorPro Bug Report,1
56,443,39,29,RE: GT-SeismicProcessorPro Bug Report,1
57,388,39,25,RE: Resolution of incident,0.75
58,778,39,49,RE: Resolution of incident,0.75
59,376,39,24,RE: Resolution of incident,0.75
60,853,39,54,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.71
61,512,39,33,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.71
62,590,39,39,RE: GT-SeismicProcessorPro Bug Report,1
63,444,39,29,RE: GT-SeismicProcessorPro Bug Report,1
64,677,39,43,RE: GT-SeismicProcessorPro Bug Report,1
65,285,39,18,RE: Money for coffee fund,0.72
66,274,39,17,RE: Money for coffee fund,0.72
197,441,39,29,RE: GT-SeismicProcessorPro Bug Report,0.72
198,538,39,35,RE: Files,0.74
199,332,39,22,RE: Service anniversaries!,1
200,442,39,29,RE: GT-SeismicProcessorPro Bug Report,0.72
201,589,39,39,RE: GT-SeismicProcessorPro Bug Report,0.72
202,443,39,29,RE: GT-SeismicProcessorPro Bug Report,0.72
203,590,39,39,RE: GT-SeismicProcessorPro Bug Report,0.72
204,444,39,29,RE: GT-SeismicProcessorPro Bug Report,0.72
205,677,39,43,RE: GT-SeismicProcessorPro Bug Report,0.72
684,589,39,39,RE: GT-SeismicProcessorPro Bug Report,0.94
685,443,39,29,RE: GT-SeismicProcessorPro Bug Report,0.94
686,590,39,39,RE: GT-SeismicProcessorPro Bug Report,0.94
687,444,39,29,RE: GT-SeismicProcessorPro Bug Report,0.94
688,677,39,43,RE: GT-SeismicProcessorPro Bug Report,0.94
701,443,39,29,RE: GT-SeismicProcessorPro Bug Report,1
702,388,39,25,RE: Resolution of incident,0.75
703,778,39,49,RE: Resolution of incident,0.75
704,376,39,24,RE: Resolution of incident,0.75
705,853,39,54,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.71
706,512,39,33,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.71
707,590,39,39,RE: GT-SeismicProcessorPro Bug Report,1
708,444,39,29,RE: GT-SeismicProcessorPro Bug Report,1
709,677,39,43,RE: GT-SeismicProcessorPro Bug Report,1
710,285,39,18,RE: Money for coffee fund,0.72
711,274,39,17,RE: Money for coffee fund,0.72
873,444,39,29,RE: GT-SeismicProcessorPro Bug Report,1
874,677,39,43,RE: GT-SeismicProcessorPro Bug Report,1
875,285,39,18,RE: Money for coffee fund,0.72
876,274,39,17,RE: Money for coffee fund,0.72
0,587,41,39,RE: Service anniversaries!,0.76
1,332,41,22,RE: Service anniversaries!,0.76
67,213,41,14,RE: Dress for success - Dress to impress,0.95
68,633,41,41,RE: Dress for success - Dress to impress,0.95
69,71,41,5,RE: Dress for success - Dress to impress,0.95
324,233,41,15,RE: Document stuck,0.81
490,71,41,5,RE: Dress for success - Dress to impress,1
491,21,41,2,RE: Traffic advisory for today,0.72
492,233,41,15,RE: Document stuck,0.73
493,344,41,23,RE: Traffic advisory for today,0.72
494,50,41,4,RE: Traffic advisory for today,0.72
495,333,41,22,RE: Need a ride to lunch later,0.72
496,411,41,27,RE: Planning for staff picnic,0.74
497,273,41,17,RE: Planning for staff picnic,0.74
498,284,41,18,RE: Planning for staff picnic,0.74
499,74,41,5,RE: Need a ride to lunch later,0.72
500,3,41,1,RE: Planning for staff picnic,0.74
501,744,41,46,RE: Can someone cover for me next week?,0.71
502,285,41,18,RE: Money for coffee fund,0.75
503,274,41,17,RE: Money for coffee fund,0.75
504,248,41,16,RE: Caution downtown,0.77
505,817,41,51,RE: Caution downtown,0.77
668,272,41,17,Money for coffee fund,0.85
669,344,41,23,RE: Traffic advisory for today,0.77
670,50,41,4,RE: Traffic advisory for today,0.77
671,411,41,27,RE: Planning for staff picnic,0.93
672,273,41,17,RE: Planning for staff picnic,0.93
673,284,41,18,RE: Planning for staff picnic,0.93
674,3,41,1,RE: Planning for staff picnic,0.93
675,285,41,18,RE: Money for coffee fund,0.83
676,274,41,17,RE: Money for coffee fund,0.83
24,586,43,39,RE: GT-SeismicProcessorPro Bug Report,0.94
25,791,43,50,RE: GT-SeismicProcessorPro Bug Report,0.94
26,674,43,43,GT-SeismicProcessorPro Bug Report,1
27,441,43,29,RE: GT-SeismicProcessorPro Bug Report,0.94
28,675,43,43,GT-SeismicProcessorPro Bug Report,1
29,676,43,43,GT-SeismicProcessorPro Bug Report,1
30,442,43,29,RE: GT-SeismicProcessorPro Bug Report,0.94
31,588,43,39,GT-SeismicProcessorPro Bug Report,1
32,589,43,39,RE: GT-SeismicProcessorPro Bug Report,0.94
33,443,43,29,RE: GT-SeismicProcessorPro Bug Report,0.94
34,590,43,39,RE: GT-SeismicProcessorPro Bug Report,0.94
35,444,43,29,RE: GT-SeismicProcessorPro Bug Report,0.94
36,677,43,43,RE: GT-SeismicProcessorPro Bug Report,0.94
108,441,43,29,RE: GT-SeismicProcessorPro Bug Report,0.94
109,675,43,43,GT-SeismicProcessorPro Bug Report,1
110,676,43,43,GT-SeismicProcessorPro Bug Report,1
111,442,43,29,RE: GT-SeismicProcessorPro Bug Report,0.94
112,588,43,39,GT-SeismicProcessorPro Bug Report,1
113,589,43,39,RE: GT-SeismicProcessorPro Bug Report,0.94
114,443,43,29,RE: GT-SeismicProcessorPro Bug Report,0.94
115,590,43,39,RE: GT-SeismicProcessorPro Bug Report,0.94
116,444,43,29,RE: GT-SeismicProcessorPro Bug Report,0.94
117,677,43,43,RE: GT-SeismicProcessorPro Bug Report,0.94
415,676,43,43,GT-SeismicProcessorPro Bug Report,1
416,442,43,29,RE: GT-SeismicProcessorPro Bug Report,0.94
417,588,43,39,GT-SeismicProcessorPro Bug Report,1
418,589,43,39,RE: GT-SeismicProcessorPro Bug Report,0.94
419,443,43,29,RE: GT-SeismicProcessorPro Bug Report,0.94
420,590,43,39,RE: GT-SeismicProcessorPro Bug Report,0.94
421,444,43,29,RE: GT-SeismicProcessorPro Bug Report,0.94
422,677,43,43,RE: GT-SeismicProcessorPro Bug Report,0.94
483,442,43,29,RE: GT-SeismicProcessorPro Bug Report,0.94
484,588,43,39,GT-SeismicProcessorPro Bug Report,1
485,589,43,39,RE: GT-SeismicProcessorPro Bug Report,0.94
486,443,43,29,RE: GT-SeismicProcessorPro Bug Report,0.94
487,590,43,39,RE: GT-SeismicProcessorPro Bug Report,0.94
488,444,43,29,RE: GT-SeismicProcessorPro Bug Report,0.94
489,677,43,43,RE: GT-SeismicProcessorPro Bug Report,0.94
898,285,43,18,RE: Money for coffee fund,0.72
899,274,43,17,RE: Money for coffee fund,0.72
423,410,44,27,RE: Yearly numbers looking good,0.86
424,710,44,44,RE: Yearly numbers looking good,0.86
648,726,45,45,RE: Too funy - you have to see this...,0.94
107,130,46,8,Mandatory safety training,0.71
794,333,49,22,RE: Need a ride to lunch later,0.72
795,376,49,24,RE: Resolution of incident,1
796,411,49,27,RE: Planning for staff picnic,0.84
797,273,49,17,RE: Planning for staff picnic,0.84
798,590,49,39,RE: GT-SeismicProcessorPro Bug Report,0.75
799,284,49,18,RE: Planning for staff picnic,0.84
800,74,49,5,RE: Need a ride to lunch later,0.72
801,444,49,29,RE: GT-SeismicProcessorPro Bug Report,0.75
802,3,49,1,RE: Planning for staff picnic,0.84
803,677,49,43,RE: GT-SeismicProcessorPro Bug Report,0.75
804,285,49,18,RE: Money for coffee fund,0.84
805,274,49,17,RE: Money for coffee fund,0.84
80,674,50,43,GT-SeismicProcessorPro Bug Report,0.94
81,587,50,39,RE: Service anniversaries!,0.72
82,441,50,29,RE: GT-SeismicProcessorPro Bug Report,1
83,332,50,22,RE: Service anniversaries!,0.72
84,675,50,43,GT-SeismicProcessorPro Bug Report,0.94
85,158,50,11,RE: Iâ€™m in! -  post a list,0.7
86,311,50,20,RE: Iâ€™m in! -  post a list,0.7
87,851,50,54,RE: Downhole prediction 2522-00,0.7
88,676,50,43,GT-SeismicProcessorPro Bug Report,0.94
89,474,50,30,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.71
90,526,50,34,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.71
91,146,50,10,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.71
92,540,50,35,RE: Downhole prediction 2522-00,0.7
93,442,50,29,RE: GT-SeismicProcessorPro Bug Report,1
94,588,50,39,GT-SeismicProcessorPro Bug Report,0.94
95,589,50,39,RE: GT-SeismicProcessorPro Bug Report,1
96,443,50,29,RE: GT-SeismicProcessorPro Bug Report,1
97,388,50,25,RE: Resolution of incident,0.75
98,778,50,49,RE: Resolution of incident,0.75
99,376,50,24,RE: Resolution of incident,0.75
100,853,50,54,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.71
101,512,50,33,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.71
102,590,50,39,RE: GT-SeismicProcessorPro Bug Report,1
103,444,50,29,RE: GT-SeismicProcessorPro Bug Report,1
104,677,50,43,RE: GT-SeismicProcessorPro Bug Report,1
105,285,50,18,RE: Money for coffee fund,0.72
106,274,50,17,RE: Money for coffee fund,0.72
506,21,52,2,RE: Traffic advisory for today,0.72
507,634,52,41,Planning for staff picnic,0.73
508,272,52,17,Money for coffee fund,0.77
509,344,52,23,RE: Traffic advisory for today,0.72
510,388,52,25,RE: Resolution of incident,0.9
511,50,52,4,RE: Traffic advisory for today,0.72
512,778,52,49,RE: Resolution of incident,0.9
513,376,52,24,RE: Resolution of incident,0.9
514,411,52,27,RE: Planning for staff picnic,0.74
515,273,52,17,RE: Planning for staff picnic,0.74
516,284,52,18,RE: Planning for staff picnic,0.74
517,3,52,1,RE: Planning for staff picnic,0.74
518,285,52,18,RE: Money for coffee fund,0.78
519,274,52,17,RE: Money for coffee fund,0.78
145,343,53,23,RE: List of repairs needed,0.7
146,129,53,8,RE: List of repairs needed,0.7
147,428,53,28,RE: Traffic advisory for today,1
148,20,53,2,Traffic advisory for today,0.92
149,863,53,55,RE: Late for meeting,0.82
150,397,53,26,RE: Late for meeting,0.82
151,193,53,13,RE: List of repairs needed,0.7
152,180,53,12,RE: Traffic advisory for today,1
153,213,53,14,RE: Dress for success - Dress to impress,0.72
154,633,53,41,RE: Dress for success - Dress to impress,0.72
155,828,53,52,Resolution of incident,0.72
156,474,53,30,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.7
157,526,53,34,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.7
158,71,53,5,RE: Dress for success - Dress to impress,0.72
159,21,53,2,RE: Traffic advisory for today,1
160,146,53,10,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.7
161,634,53,41,Planning for staff picnic,0.77
162,233,53,15,RE: Document stuck,0.82
163,272,53,17,Money for coffee fund,0.74
164,344,53,23,RE: Traffic advisory for today,1
165,388,53,25,RE: Resolution of incident,0.81
166,50,53,4,RE: Traffic advisory for today,1
167,778,53,49,RE: Resolution of incident,0.81
168,333,53,22,RE: Need a ride to lunch later,0.73
169,376,53,24,RE: Resolution of incident,0.81
170,853,53,54,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.7
171,512,53,33,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.7
172,345,53,23,RE: List of repairs needed,0.7
173,411,53,27,RE: Planning for staff picnic,0.88
174,273,53,17,RE: Planning for staff picnic,0.88
175,284,53,18,RE: Planning for staff picnic,0.88
176,74,53,5,RE: Need a ride to lunch later,0.73
177,3,53,1,RE: Planning for staff picnic,0.88
178,744,53,46,RE: Can someone cover for me next week?,0.72
179,285,53,18,RE: Money for coffee fund,0.86
180,274,53,17,RE: Money for coffee fund,0.86
181,51,53,4,RE: List of repairs needed,0.7
182,248,53,16,RE: Caution downtown,0.76
183,817,53,51,RE: Caution downtown,0.76
450,474,54,30,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.78
451,526,54,34,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.78
452,137,54,9,Downhole prediction 2522-00 - check your parameters,0.72
453,146,54,10,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.78
454,540,54,35,RE: Downhole prediction 2522-00,1
455,442,54,29,RE: GT-SeismicProcessorPro Bug Report,0.7
456,589,54,39,RE: GT-SeismicProcessorPro Bug Report,0.7
457,475,54,30,RE: Well 1033-01 stabilization progress report,0.73
458,476,54,30,RE: Downhole prediction 2522-00 - check your parameters,0.86
459,443,54,29,RE: GT-SeismicProcessorPro Bug Report,0.7
460,852,54,54,RE: Downhole prediction 2522-00 - check your parameters,0.86
461,853,54,54,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.78
462,512,54,33,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.78
463,138,54,9,RE: Downhole prediction 2522-00 - check your parameters,0.86
464,590,54,39,RE: GT-SeismicProcessorPro Bug Report,0.7
465,444,54,29,RE: GT-SeismicProcessorPro Bug Report,0.7
466,677,54,43,RE: GT-SeismicProcessorPro Bug Report,0.7
760,853,54,54,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.77
761,512,54,33,RE: Wellhead flow rate data - overpressure at well 1783-03?,0.77
762,138,54,9,RE: Downhole prediction 2522-00 - check your parameters,1
827,512,54,33,RE: Wellhead flow rate data - overpressure at well 1783-03?,1
828,138,54,9,RE: Downhole prediction 2522-00 - check your parameters,0.77
829,590,54,39,RE: GT-SeismicProcessorPro Bug Report,0.71
830,444,54,29,RE: GT-SeismicProcessorPro Bug Report,0.71
831,677,54,43,RE: GT-SeismicProcessorPro Bug Report,0.71
832,285,54,18,RE: Money for coffee fund,0.76
833,274,54,17,RE: Money for coffee fund,0.76
298,397,55,26,RE: Late for meeting,1
299,538,55,35,RE: Files,0.76
300,180,55,12,RE: Traffic advisory for today,0.82
301,213,55,14,RE: Dress for success - Dress to impress,0.78
302,633,55,41,RE: Dress for success - Dress to impress,0.78
303,71,55,5,RE: Dress for success - Dress to impress,0.78
304,21,55,2,RE: Traffic advisory for today,0.82
305,215,55,14,RE: No hurry,0.72
306,387,55,25,RE: No hurry,0.72
307,233,55,15,RE: Document stuck,0.76
308,344,55,23,RE: Traffic advisory for today,0.82
309,388,55,25,RE: Resolution of incident,0.75
310,50,55,4,RE: Traffic advisory for today,0.82
311,778,55,49,RE: Resolution of incident,0.75
312,333,55,22,RE: Need a ride to lunch later,0.77
313,376,55,24,RE: Resolution of incident,0.75
314,411,55,27,RE: Planning for staff picnic,0.8
315,273,55,17,RE: Planning for staff picnic,0.8
316,284,55,18,RE: Planning for staff picnic,0.8
317,74,55,5,RE: Need a ride to lunch later,0.77
318,3,55,1,RE: Planning for staff picnic,0.8
319,744,55,46,RE: Can someone cover for me next week?,0.77
320,285,55,18,RE: Money for coffee fund,0.77
321,274,55,17,RE: Money for coffee fund,0.77
322,248,55,16,RE: Caution downtown,0.73
323,817,55,51,RE: Caution downtown,0.73
